Hour,Speed,Direction
1449,3.984166666666667,112.2825
1450,4.899166666666667,114.62
1451,3.918333333333333,106.5425
1452,3.495,98.74583333333334
1453,3.2983333333333333,108.91083333333334
1454,3.39,100.96
1455,3.83,105.7775
1456,4.504166666666666,106.93
1457,5.204166666666667,107.26833333333332
1458,6.178333333333334,113.2875
1459,7.0825,124.75166666666668
1460,7.941666666666666,131.99583333333334
1461,7.528333333333333,134.17666666666668
1462,7.789166666666667,139.59583333333333
1463,7.678333333333334,137.90583333333333
1464,8.105833333333333,139.58583333333334
1465,9.078333333333331,146.68666666666667
1466,9.028333333333334,148.4425
1467,9.279166666666669,146.22833333333332
1468,10.1025,154.00833333333333
1469,9.906666666666666,151.93083333333334
1470,9.814166666666669,148.23833333333332
1471,10.090833333333334,148.4275
1472,10.455,154.83
1473,9.694166666666666,156.46916666666667
1474,9.4325,154.59
1475,10.425,152.23666666666668
1476,11.3325,154.16833333333332
1477,11.875833333333333,152.4358333333333
1478,12.469166666666666,149.15583333333333
1479,12.938333333333333,145.82833333333335
1480,13.431666666666668,145.58
1481,13.719166666666666,144.93
1482,13.943333333333332,144.78833333333333
1483,14.265833333333331,145.65
1484,14.471666666666666,148.57833333333335
1485,14.684166666666668,149.45166666666668
1486,13.95,148.16416666666666
1487,14.175,149.73833333333334
1488,13.941666666666668,153.37083333333334
1489,14.371666666666668,156.5016666666667
1490,14.978333333333332,158.96
1491,15.0175,157.99166666666667
1492,15.380833333333332,156.815
1493,15.031666666666666,154.7225
1494,15.847499999999998,155.17833333333334
1495,16.716666666666665,158.8733333333333
1496,16.718333333333334,160.97
1497,15.885833333333332,163.88666666666668
1498,13.694166666666666,164.6316666666667
1499,12.5475,167.21333333333334
1500,12.405,170.97083333333333
1501,11.770833333333334,179.30666666666664
1502,12.248333333333331,185.0483333333333
1503,12.33,195.2975
1504,12.745,216.28916666666663
1505,14.274166666666666,265.68666666666667
1506,15.645833333333334,307.12166666666667
1507,16.285,307.96
1508,17.69666666666667,307.54833333333335
1509,18.355833333333333,310.1741666666667
1510,18.10333333333333,310.4691666666667
1511,17.640833333333333,308.6
1512,17.06833333333333,310.3858333333333
1513,16.23,312.9125
1514,15.405833333333334,315.0833333333333
1515,15.206666666666669,314.99583333333334
1516,15.0475,313.93416666666667
1517,14.401666666666666,312.39000000000004
1518,14.303333333333333,309.69166666666666
1519,14.881666666666666,312.81333333333333
1520,14.396666666666668,316.6691666666667
1521,14.573333333333332,316.13666666666666
1522,13.536666666666669,312.21750000000003
1523,12.271666666666668,308.02916666666664
1524,11.615833333333333,306.9975
1525,10.433333333333334,306.00083333333333
1526,9.2025,310.62583333333333
1527,8.736666666666666,314.9075
1528,7.449166666666667,320.65833333333336
1529,6.405833333333334,327.15500000000003
1530,5.890833333333333,326.2716666666667
1531,4.583333333333333,329.7916666666667
1532,2.8791666666666664,329.2808333333333
1533,1.7358333333333331,319.38416666666666
1534,0.8491666666666666,234.345
1535,2.21,178.51250000000002
1536,2.8366666666666664,197.4525
1537,3.286666666666666,200.815
1538,3.988333333333333,203.11666666666667
1539,4.005833333333333,197.7025
1540,4.539166666666667,195.06166666666664
1541,4.625,193.0475
1542,4.625,184.1275
1543,5.345833333333334,182.16
1544,5.1725,177.8108333333333
1545,5.096666666666667,177.98916666666665
1546,5.066666666666666,172.6425
1547,5.391666666666667,164.8108333333333
1548,5.079166666666667,167.065
1549,4.884166666666666,160.49166666666667
1550,5.589166666666667,164.2525
1551,5.185,158.53916666666666
1552,5.86,159.23666666666668
1553,5.965,158.47583333333333
1554,6.159166666666667,160.34083333333334
1555,6.501666666666666,161.92916666666667
1556,6.427499999999999,155.28833333333333
1557,6.685,149.69416666666666
1558,6.345833333333334,141.01
1559,6.515000000000001,141.4025
1560,6.578333333333333,135.5091666666667
1561,7.526666666666667,132.9025
1562,7.465833333333333,124.9425
1563,7.7625,127.9025
1564,7.954166666666667,126.09083333333332
1565,7.8675,119.77333333333333
1566,8.373333333333333,115.04583333333332
1567,8.598333333333334,111.71583333333332
1568,8.9025,105.13
1569,9.333333333333334,105.58666666666666
1570,8.93,106.42833333333331
1571,8.9925,102.32333333333334
1572,8.973333333333334,99.84583333333336
1573,9.283333333333331,94.115
1574,9.948333333333332,94.97916666666669
1575,9.835833333333332,92.74916666666668
1576,10.9675,93.8675
1577,11.253333333333332,95.8075
1578,10.885833333333332,96.385
1579,9.283333333333331,89.22500000000001
1580,8.491666666666665,103.80583333333334
1581,11.533333333333331,314.45750000000004
1582,8.183333333333334,175.77166666666668
1583,17.0525,334.22166666666664
1584,15.436666666666667,336.1483333333333
1585,12.285833333333334,336.2391666666667
1586,12.586666666666666,330.80083333333334
1587,13.145833333333334,330.45750000000004
1588,14.113333333333337,330.76916666666665
1589,13.4625,323.28583333333336
1590,13.2025,314.9208333333333
1591,13.96,312.0175
1592,13.976666666666668,310.92333333333335
1593,14.320833333333333,311.71166666666664
1594,15.0225,311.7866666666667
1595,15.651666666666666,313.32166666666666
1596,16.0975,315.56916666666666
1597,17.171666666666667,316.52500000000003
1598,18.230833333333333,318.985
1599,17.933333333333334,320.5425
1600,18.5,322.1541666666667
1601,18.08,325.1741666666667
1602,17.164166666666667,328.3675
1603,16.756666666666668,333.11333333333334
1604,14.2025,333.315
1605,13.3225,336.7191666666667
1606,10.9825,337.74833333333333
1607,7.861666666666667,345.46750000000003
1608,5.746666666666667,346.37833333333333
1609,4.795833333333333,339.7908333333333
1610,3.630833333333333,336.4891666666667
1611,3.315,331.965
1612,3.745,321.6425
1613,4.586666666666667,315.7008333333333
1614,5.346666666666667,316.575
1615,6.265833333333333,314.37333333333333
1616,5.590833333333333,318.7341666666667
1617,5.058333333333334,333.11583333333334
1618,4.585,347.26500000000004
1619,3.5516666666666663,90.35416666666669
1620,3.3808333333333334,6.773333333333333
1621,3.040833333333333,11.284999999999998
1622,2.3116666666666665,22.36083333333333
1623,1.7474999999999998,35.55583333333333
1624,1.3233333333333337,60.3425
1625,1.3125,98.9975
1626,2.0425,125.84333333333332
1627,2.865,133.63583333333335
1628,3.373333333333333,137.51083333333335
1629,4.2325,141.82083333333335
1630,4.825,143.58666666666667
1631,5.275,145.0066666666667
1632,6.0325,148.25333333333333
1633,6.2508333333333335,151.02583333333334
1634,6.448333333333333,156.335
1635,6.3475,158.65833333333333
1636,6.392499999999999,158.1266666666667
1637,6.121666666666667,158.39833333333334
1638,6.523333333333333,154.18833333333333
1639,6.055833333333333,150.75750000000002
1640,6.100833333333334,152.48666666666668
1641,6.745833333333334,147.34166666666667
1642,6.9366666666666665,143.66166666666666
1643,7.243333333333333,140.4358333333333
1644,7.099166666666666,140.57000000000002
1645,7.040833333333333,136.33416666666668
1646,7.618333333333333,129.62416666666667
1647,7.849166666666666,127.31333333333332
1648,8.399166666666668,127.485
1649,8.703333333333335,124.86166666666666
1650,9.294166666666667,124.9025
1651,9.71,124.31416666666668
1652,9.6475,126.95416666666668
1653,9.4375,123.49833333333332
1654,9.664166666666668,122.96416666666666
1655,9.1125,121.17916666666667
1656,8.584166666666667,113.0
1657,8.6325,114.80833333333334
1658,9.615833333333333,123.83583333333333
1659,9.4275,118.835
1660,9.761666666666668,123.60166666666667
1661,9.5975,121.55
1662,9.378333333333334,119.935
1663,9.3875,118.12
1664,9.633333333333333,119.2675
1665,8.736666666666666,117.5725
1666,8.165000000000001,115.765
1667,7.448333333333333,113.46750000000002
1668,7.195833333333333,107.74083333333334
1669,7.21,99.31666666666666
1670,7.510000000000001,94.93083333333334
1671,7.194166666666667,100.5475
1672,5.819166666666667,102.84916666666668
1673,4.117500000000001,92.83166666666666
1674,4.868333333333333,55.98833333333334
1675,5.6875,28.124166666666667
1676,6.7775,240.445
1677,6.97,308.23833333333334
1678,10.091666666666669,14.089999999999998
1679,9.348333333333334,41.153333333333336
1680,8.495,22.371666666666663
1681,10.495,6.4991666666666665
1682,10.040833333333332,9.456666666666669
1683,8.461666666666668,11.22
1684,8.620833333333334,4.998333333333333
1685,8.424166666666666,2.8525000000000005
1686,7.948333333333333,2.7808333333333333
1687,7.811666666666666,122.36666666666667
1688,7.889166666666667,62.8575
1689,8.159166666666666,239.0091666666667
1690,8.454166666666667,357.2875
1691,8.454166666666667,357.02666666666664
1692,8.540833333333333,353.07916666666665
1693,7.8425,350.65916666666664
1694,7.175,352.24
1695,6.760833333333333,349.81916666666666
1696,5.3975,348.82916666666665
1697,3.936666666666667,346.43416666666667
1698,3.221666666666667,331.88416666666666
1699,3.2425,317.71750000000003
1700,2.904166666666667,319.69666666666666
1701,2.803333333333333,328.27
1702,3.668333333333333,337.74333333333334
1703,5.121666666666667,123.22583333333334
1704,4.8675,15.411666666666669
1705,4.245833333333334,15.4225
1706,3.610833333333333,7.230833333333333
1707,3.6041666666666665,2.5683333333333334
1708,3.0825,4.447500000000001
1709,2.731666666666667,12.4425
1710,2.5241666666666664,20.395
1711,2.4083333333333337,26.451666666666668
1712,1.8758333333333328,49.9825
1713,1.6566666666666665,68.4825
1714,1.8116666666666663,80.88083333333334
1715,1.6525,97.47583333333334
1716,1.8141666666666667,117.08166666666666
1717,2.06,135.22666666666666
1718,2.505,142.46083333333334
1719,3.0075000000000003,143.92
1720,3.523333333333333,141.09166666666667
1721,4.3075,142.98083333333332
1722,5.0125,146.14333333333337
1723,5.6691666666666665,148.92833333333334
1724,6.405833333333334,150.35083333333333
1725,7.034166666666667,153.2975
1726,7.675,156.50833333333333
1727,7.868333333333333,159.04999999999998
1728,8.105833333333333,161.71916666666667
1729,8.086666666666666,161.6858333333333
1730,8.243333333333334,163.34833333333333
1731,8.089166666666667,166.65916666666666
1732,7.995833333333334,168.54833333333332
1733,7.905,167.54916666666668
1734,8.185,165.40583333333333
1735,8.1525,166.01833333333337
1736,8.034166666666666,165.30166666666668
1737,7.927500000000001,165.36166666666668
1738,8.335,164.14583333333334
1739,9.046666666666669,166.39
1740,8.919166666666667,167.9875
1741,9.460833333333332,170.8575
1742,9.145833333333334,171.96916666666667
1743,10.035833333333334,174.06166666666664
1744,9.4875,170.08333333333334
1745,8.926666666666668,171.30916666666667
1746,9.320833333333333,169.35166666666666
1747,9.1225,169.81
1748,9.010833333333332,175.29333333333332
1749,9.486666666666666,179.64166666666665
1750,10.1725,180.08416666666668
1751,9.9175,184.145
1752,9.919166666666667,186.08166666666668
1753,9.9525,188.62583333333336
1754,11.0775,195.855
1755,10.239166666666668,192.52916666666667
1756,10.295833333333333,194.1858333333333
1757,10.174166666666666,196.36
1758,9.87,199.395
1759,9.405,202.4425
1760,11.276666666666666,206.27083333333331
1761,8.746666666666668,215.69583333333333
1762,8.608333333333334,221.31500000000003
1763,7.690833333333333,217.9358333333333
1764,9.173333333333334,217.15916666666664
1765,7.421666666666667,211.04166666666663
1766,9.385833333333332,206.44416666666663
1767,9.088333333333331,209.3875
1768,8.775833333333333,205.59333333333333
1769,10.683333333333332,202.38333333333333
1770,11.189166666666669,198.98416666666665
1771,11.181666666666668,199.59333333333333
1772,11.86,200.35083333333333
1773,11.331666666666663,196.58333333333331
1774,12.640833333333331,195.9608333333333
1775,11.981666666666667,194.5008333333333
1776,12.7925,194.89583333333331
1777,13.876666666666669,194.86916666666664
1778,13.261666666666663,200.9908333333333
1779,13.12,205.0016666666667
1780,13.928333333333333,202.94083333333333
1781,12.158333333333331,210.86666666666667
1782,9.095,256.50166666666667
1783,9.7625,234.5475
1784,10.661666666666669,211.41916666666663
1785,9.851666666666668,218.1783333333333
1786,9.2375,228.8658333333333
1787,8.365833333333333,252.5583333333333
1788,6.448333333333333,258.8575
1789,5.6275,278.78416666666664
1790,4.42,306.26666666666665
1791,3.273333333333333,315.67833333333334
1792,3.036666666666666,324.3541666666667
1793,3.6025000000000005,333.43666666666667
1794,3.710833333333333,348.3125
1795,2.773333333333333,37.33416666666667
1796,2.770833333333333,11.425833333333337
1797,3.846666666666666,43.32416666666666
1798,8.25,40.59333333333333
1799,11.9575,55.47583333333333
1800,12.440833333333332,61.42166666666666
1801,13.825833333333334,62.80833333333334
1802,12.884166666666667,67.97166666666668
1803,13.29,71.56083333333333
1804,13.8875,76.45083333333334
1805,14.293333333333337,83.55833333333334
1806,14.853333333333332,88.11416666666668
1807,14.930833333333332,91.24166666666666
1808,13.905,94.73
1809,13.791666666666666,98.93666666666668
1810,13.660000000000002,101.81916666666666
1811,12.724166666666669,101.1875
1812,12.460833333333332,101.27416666666666
1813,12.333333333333334,104.4375
1814,12.690833333333332,97.6075
1815,13.396666666666668,96.41666666666669
1816,13.865,99.23166666666668
1817,14.665,99.50666666666666
1818,14.595833333333331,102.90916666666668
1819,14.9175,105.975
1820,14.903333333333334,108.47
1821,15.3025,109.21833333333332
1822,15.280833333333334,111.70833333333331
1823,14.964166666666666,116.87916666666666
1824,15.5375,119.0725
1825,14.359166666666669,124.09583333333336
1826,15.480833333333337,127.91916666666668
1827,14.609166666666669,131.76833333333337
1828,15.023333333333332,131.73
1829,15.298333333333332,134.25916666666666
1830,14.73,137.0
1831,15.433333333333332,139.75833333333333
1832,15.902500000000002,139.135
1833,16.530833333333334,140.65166666666667
1834,16.1475,142.40583333333333
1835,15.7425,143.845
1836,15.221666666666666,143.17916666666667
1837,14.748333333333331,141.39166666666668
1838,14.475833333333334,140.81
1839,14.864166666666668,141.52416666666667
1840,13.9525,141.07666666666668
1841,14.208333333333334,139.05083333333334
1842,14.151666666666666,137.4225
1843,14.089166666666666,136.5975
1844,15.086666666666666,137.13
1845,15.890833333333331,135.68666666666667
1846,16.0075,136.93333333333334
1847,15.905833333333334,139.58833333333334
1848,16.445833333333333,142.875
1849,16.214166666666667,144.24916666666667
1850,16.3125,145.78166666666667
1851,16.05,147.06333333333333
1852,16.319166666666668,149.82083333333333
1853,16.695833333333333,153.2175
1854,17.258333333333333,152.27333333333334
1855,17.71666666666667,151.36083333333332
1856,18.254166666666663,150.8475
1857,17.925833333333333,152.0041666666667
1858,17.964166666666667,150.95833333333334
1859,18.191666666666663,151.78916666666666
1860,18.40833333333333,154.61666666666667
1861,18.1425,154.03333333333333
1862,17.114166666666666,155.96833333333333
1863,16.6475,158.5475
1864,14.58,166.54916666666668
1865,12.955,178.26250000000002
1866,13.163333333333334,180.39
1867,14.745,179.50583333333336
1868,12.058333333333332,232.8975
1869,11.33,247.95833333333331
1870,12.3525,249.28
1871,13.805,241.4275
1872,13.8575,252.12583333333336
1873,12.9525,270.34666666666664
1874,14.126666666666669,273.76000000000005
1875,15.308333333333332,283.8866666666667
1876,14.969166666666666,294.0833333333333
1877,14.320833333333333,297.095
1878,13.113333333333337,305.33250000000004
1879,12.5875,312.68
1880,11.243333333333332,313.565
1881,13.014166666666666,320.8308333333334
1882,13.83,322.14916666666664
1883,14.045,320.74666666666667
1884,13.863333333333337,320.06166666666667
1885,13.585,319.35
1886,12.815833333333332,321.2766666666667
1887,12.35,325.70250000000004
1888,12.904166666666669,328.3883333333333
1889,13.0475,331.11333333333334
1890,12.373333333333331,338.46166666666664
1891,12.853333333333332,343.91
1892,12.871666666666668,291.7766666666667
1893,12.6725,325.915
1894,12.485833333333334,61.432500000000005
1895,11.709166666666668,8.689166666666667
1896,11.15,13.5225
1897,10.715833333333334,18.0275
1898,10.285,21.39916666666667
1899,9.349166666666669,27.56
1900,9.08,32.780833333333334
1901,8.525,38.495
1902,8.289166666666667,42.35333333333333
1903,7.737500000000001,47.965833333333336
1904,7.5025,53.16333333333333
1905,7.1225,58.8175
1906,6.524166666666667,59.43
1907,5.899166666666667,60.215
1908,5.46,57.46
1909,5.198333333333333,56.02166666666667
1910,4.84,54.74333333333333
1911,4.575833333333333,55.4625
1912,4.2491666666666665,52.796666666666674
1913,3.977500000000001,61.02333333333333
1914,3.8341666666666665,76.33166666666666
1915,4.081666666666667,90.28083333333332
1916,4.575,99.83333333333331
1917,5.095833333333333,106.3525
1918,5.47,115.15916666666668
1919,5.8075,123.37083333333334
1920,6.214166666666667,131.73749999999998
1921,6.458333333333333,139.40333333333334
1922,6.822500000000001,143.845
1923,6.660833333333334,149.1925
1924,6.685,152.5925
1925,6.2175,155.94500000000002
1926,6.181666666666668,155.28333333333333
1927,6.248333333333334,156.79416666666663
1928,5.7375,156.305
1929,5.445,164.42083333333332
1930,3.560833333333333,164.2925
1931,2.8208333333333333,172.41833333333332
1932,1.846666666666667,171.95833333333334
1933,1.18,153.74
1934,0.9716666666666668,118.0875
1935,1.4966666666666668,108.84916666666668
1936,1.6508333333333336,95.55166666666666
1937,2.3158333333333334,93.2275
1938,2.87,92.47166666666668
1939,3.3541666666666665,92.39083333333332
1940,3.62,88.64166666666667
1941,3.716666666666667,89.20916666666666
1942,3.835833333333333,91.2575
1943,3.701666666666666,93.17
1944,3.0883333333333334,74.87583333333333
1945,3.214166666666667,67.425
1946,3.4591666666666665,58.05833333333334
1947,3.7375,52.98833333333334
1948,3.928333333333333,49.501666666666665
1949,4.3,47.5025
1950,4.490833333333334,49.05416666666667
1951,4.556666666666667,50.0625
1952,4.95,50.17416666666667
1953,5.220833333333334,52.93333333333334
1954,5.299166666666667,53.16
1955,5.145833333333333,51.557500000000005
1956,4.8425,49.56916666666667
1957,4.524166666666667,50.55416666666667
1958,4.360833333333333,53.38166666666667
1959,4.015,57.064166666666665
1960,3.165833333333333,72.51833333333333
1961,2.4375,84.32000000000001
1962,2.5091666666666668,94.40333333333332
1963,3.47,106.70416666666668
1964,4.2375,112.10916666666668
1965,4.2475,108.36916666666669
1966,4.033333333333333,96.13166666666666
1967,3.234166666666667,60.30833333333333
1968,5.525,38.76583333333333
1969,7.814166666666666,41.575
1970,11.270833333333334,49.6225
1971,12.949166666666668,49.46833333333333
1972,14.0725,51.26
1973,14.603333333333332,51.259166666666665
1974,15.850833333333334,48.365
1975,16.0075,49.13583333333333
1976,16.024166666666666,47.43333333333334
1977,15.639166666666666,48.92416666666667
1978,15.125,50.01
1979,14.0075,50.53
1980,13.809166666666668,44.27333333333333
1981,13.865,40.4875
1982,12.925,40.50416666666667
1983,12.82,39.6025
1984,13.046666666666669,36.58833333333333
1985,13.274166666666666,36.0625
1986,12.903333333333334,37.43416666666666
1987,12.8525,34.7725
1988,13.2025,33.64
1989,13.205833333333333,37.07833333333333
1990,12.604166666666666,39.195
1991,12.2675,39.005833333333335
1992,12.08,40.22083333333333
1993,11.924166666666666,40.9625
1994,11.6825,41.06166666666667
1995,11.4575,41.906666666666666
1996,10.9625,42.70333333333334
1997,10.6275,42.85416666666666
1998,10.291666666666666,43.333333333333336
1999,10.305,46.182500000000005
2000,10.016666666666667,50.43
2001,9.398333333333332,53.39083333333334
2002,9.080833333333333,54.81916666666667
2003,8.481666666666667,55.695
2004,7.7425,56.64166666666667
2005,6.895833333333333,57.5925
2006,6.1675,61.3175
2007,5.351666666666667,67.65666666666667
2008,4.591666666666667,75.5725
2009,4.49,85.735
2010,4.128333333333333,96.89333333333332
2011,4.0625,107.01833333333332
2012,4.333333333333333,109.29416666666668
2013,4.941666666666667,112.52333333333333
2014,5.4075,117.63666666666668
2015,6.048333333333333,125.90749999999998
2016,6.639166666666667,129.50916666666666
2017,6.45,132.0075
2018,6.775833333333334,139.7075
2019,7.075,139.26666666666668
2020,7.433333333333334,141.16166666666666
2021,7.607500000000001,145.26666666666668
2022,7.9575,145.94583333333333
2023,7.755833333333334,148.23
2024,8.17,148.16416666666666
2025,8.401666666666667,148.82583333333335
2026,8.645833333333334,152.73583333333332
2027,8.5175,154.86916666666667
2028,8.400833333333333,157.5775
2029,8.524166666666668,159.91916666666663
2030,8.7775,163.9325
2031,8.978333333333333,163.995
2032,9.3925,163.2825
2033,9.776666666666666,164.39166666666668
2034,10.111666666666666,164.195
2035,10.128333333333332,167.00083333333333
2036,10.250833333333333,169.49583333333334
2037,10.48,173.4908333333333
2038,10.451666666666666,172.89583333333334
2039,10.585,173.1191666666667
2040,10.588333333333331,177.9775
2041,10.290833333333332,180.8983333333333
2042,9.91,181.4275
2043,9.714166666666666,180.6733333333333
2044,9.834166666666668,179.15416666666667
2045,9.5325,178.57000000000002
2046,9.5425,174.78833333333333
2047,9.679166666666667,172.41
2048,9.500833333333334,171.20583333333332
2049,9.58,169.52333333333334
2050,9.376666666666669,167.71833333333333
2051,9.225833333333334,165.38500000000002
2052,8.960833333333333,164.435
2053,9.348333333333333,163.30916666666667
2054,9.2975,160.27416666666667
2055,10.033333333333331,160.65333333333334
2056,9.875,161.73
2057,10.35,160.33833333333334
2058,10.690833333333332,161.5016666666667
2059,10.729166666666666,161.5375
2060,11.2025,162.735
2061,11.474166666666669,164.38916666666668
2062,11.815,166.87916666666666
2063,11.671666666666669,169.24333333333334
2064,12.235,170.47833333333332
2065,12.405833333333334,173.03833333333333
2066,12.478333333333332,173.385
2067,12.688333333333333,174.32833333333335
2068,12.354166666666666,174.68499999999997
2069,12.2425,176.00666666666666
2070,11.908333333333331,176.48583333333332
2071,11.480833333333337,176.80916666666667
2072,11.146666666666668,177.18500000000003
2073,11.027499999999998,176.11666666666667
2074,10.8175,176.42083333333335
2075,10.3925,175.6016666666667
2076,10.13,176.3166666666667
2077,9.175833333333332,173.4766666666667
2078,9.426666666666668,171.45916666666668
2079,9.234166666666669,170.36083333333332
2080,9.255833333333332,168.56
2081,9.696666666666667,166.40666666666667
2082,9.88,166.14083333333335
2083,10.035,165.17666666666665
2084,10.406666666666666,167.42833333333334
2085,10.435,163.8525
2086,10.406666666666666,164.03666666666666
2087,10.850833333333334,163.87083333333334
2088,11.359166666666669,169.79916666666665
2089,11.675833333333337,173.10666666666668
2090,10.293333333333331,172.96333333333334
2091,9.343333333333334,172.01
2092,8.978333333333333,168.70416666666668
2093,8.815833333333334,173.9675
2094,7.268333333333333,173.13250000000002
2095,6.095833333333334,166.31833333333336
2096,6.333333333333333,161.64666666666668
2097,5.797499999999999,148.68083333333334
2098,5.78,131.96333333333334
2099,6.135833333333333,130.17916666666667
2100,6.8675,134.50333333333333
2101,7.216666666666666,130.74583333333334
2102,7.469166666666666,123.99083333333334
2103,7.583333333333333,124.74333333333334
2104,7.739999999999999,122.97416666666668
2105,8.029166666666667,117.71916666666668
2106,7.38,116.31583333333332
2107,5.493333333333333,101.03333333333336
2108,7.625,115.83083333333332
2109,9.465833333333334,130.42916666666667
2110,11.030833333333334,139.3425
2111,8.8175,143.20333333333335
2112,6.241666666666667,139.13583333333335
2113,6.241666666666667,135.59583333333333
2114,6.1325,128.6875
2115,9.544166666666667,123.7275
2116,12.049166666666666,150.89
2117,8.610000000000001,158.13166666666666
2118,6.335,138.91083333333333
2119,6.371666666666667,141.27833333333334
2120,5.038333333333333,113.90333333333332
2121,6.314166666666666,117.71666666666664
2122,7.5566666666666675,115.455
2123,8.0,118.87166666666668
2124,7.9316666666666675,119.99916666666668
2125,8.901666666666667,119.73
2126,9.975,123.60333333333334
2127,9.164166666666668,129.5225
2128,8.594166666666666,129.70916666666668
2129,9.5075,131.4391666666667
2130,9.3625,127.73666666666666
2131,9.7925,132.155
2132,10.175833333333332,139.14666666666668
2133,11.368333333333334,145.13166666666666
2134,13.3775,153.85833333333332
2135,9.945,152.095
2136,8.316666666666666,144.54833333333332
2137,8.424999999999999,142.6858333333333
2138,7.7625,142.84416666666667
2139,6.7575,143.69583333333333
2140,7.610833333333333,139.0575
2141,8.920833333333333,127.54583333333332
2142,9.209166666666668,134.54666666666665
2143,9.045833333333333,127.545
2144,7.664166666666667,115.6875
2145,7.878333333333334,112.3175
2146,9.013333333333334,119.74666666666668
2147,8.975833333333334,120.28000000000002
2148,9.079166666666667,117.76833333333332
2149,9.4275,116.02083333333331
2150,10.039166666666668,114.18666666666668
2151,10.345833333333331,115.03916666666667
2152,11.041666666666666,114.55833333333334
2153,11.5775,117.35416666666669
2154,11.6025,120.57583333333334
2155,11.871666666666668,121.85916666666668
2156,11.700833333333334,125.26166666666668
2157,12.095833333333331,125.84
2158,12.0675,130.0375
2159,12.046666666666669,133.30916666666667
2160,11.933333333333332,138.32583333333335
2161,11.924166666666666,141.59083333333334
2162,11.931666666666668,142.16583333333332
2163,11.848333333333334,144.70666666666668
2164,11.684166666666668,147.2575
2165,11.646666666666668,146.83416666666668
2166,12.136666666666663,147.0691666666667
2167,12.045833333333334,147.82083333333335
2168,12.097499999999998,149.46166666666667
2169,11.676666666666668,150.0
2170,11.065,149.8575
2171,10.7175,150.605
2172,10.756666666666668,152.71
2173,10.18,152.55416666666667
2174,9.8925,152.21333333333334
2175,9.5975,151.115
2176,9.346666666666666,148.54166666666666
2177,9.2625,147.73333333333332
2178,9.690833333333332,147.3733333333333
2179,9.935,155.76083333333335
2180,9.6225,157.6625
2181,8.838333333333333,159.00416666666666
2182,8.818333333333333,157.6575
2183,8.813333333333334,155.01833333333337
2184,9.16,156.91166666666666
2185,7.978333333333333,159.16833333333332
2186,7.973333333333334,161.61166666666668
2187,7.614999999999999,160.24666666666667
2188,7.5075,156.55333333333334
2189,7.395,159.20166666666668
2190,6.4975,150.10833333333332
2191,6.603333333333334,149.98416666666665
2192,6.096666666666667,147.86166666666668
2193,6.2525,148.32000000000002
2194,6.211666666666667,139.35916666666665
2195,5.7700000000000005,136.85583333333332
2196,5.3933333333333335,137.4025
2197,5.156666666666667,135.48666666666668
2198,4.110833333333333,126.72083333333336
2199,3.860833333333333,118.23416666666668
2200,4.121666666666667,117.25
2201,4.9191666666666665,113.51333333333334
2202,5.345,123.03666666666668
2203,6.376666666666666,128.2175
2204,6.495833333333334,129.52416666666667
2205,6.376666666666666,124.65083333333332
2206,5.793333333333333,127.20916666666666
2207,5.025,130.71166666666667
2208,4.456666666666667,143.44166666666666
2209,4.934166666666667,138.0091666666667
2210,5.614999999999999,133.63833333333335
2211,5.976666666666667,133.68833333333333
2212,6.155,137.93083333333334
2213,4.864999999999999,127.75666666666666
2214,6.2,121.49666666666668
2215,6.0616666666666665,129.45666666666668
2216,6.135000000000001,120.3675
2217,5.683333333333334,122.53333333333336
2218,5.2508333333333335,125.96833333333332
2219,5.5441666666666665,123.74166666666667
2220,5.0408333333333335,125.13333333333333
2221,4.9750000000000005,129.23916666666665
2222,4.408333333333333,121.72333333333334
2223,4.7325,122.02166666666666
2224,5.469166666666666,124.38333333333334
2225,5.789166666666667,127.09
2226,6.495,133.96166666666667
2227,6.931666666666668,133.69916666666666
2228,5.8425,130.72416666666666
2229,6.755833333333334,126.51916666666666
2230,6.734166666666667,125.27416666666666
2231,7.728333333333334,129.7825
2232,8.565833333333334,133.70166666666668
2233,8.996666666666668,137.88583333333335
2234,10.0325,140.62
2235,9.134166666666667,153.71666666666667
2236,8.665833333333333,158.5016666666667
2237,8.510833333333332,155.40333333333334
2238,8.524166666666666,149.13333333333333
2239,8.313333333333334,159.36916666666667
2240,8.501666666666667,156.045
2241,8.7775,159.60583333333332
2242,8.754166666666666,159.6075
2243,8.725833333333334,162.86333333333334
2244,8.47,161.5825
2245,8.748333333333333,164.1675
2246,8.825833333333334,164.70916666666668
2247,9.334166666666668,161.50666666666666
2248,9.7425,163.66333333333333
2249,10.535833333333334,165.555
2250,11.744166666666668,161.53166666666667
2251,11.64,161.54166666666666
2252,12.046666666666669,165.7825
2253,11.398333333333332,172.15583333333333
2254,11.0675,172.41833333333332
2255,10.364166666666668,169.2475
2256,10.3625,170.8166666666667
2257,10.248333333333331,169.18333333333334
2258,9.984166666666669,168.14333333333337
2259,9.9225,168.64583333333334
2260,10.114166666666668,167.44
2261,10.543333333333331,165.77416666666667
2262,10.235833333333334,167.70416666666668
2263,9.758333333333333,165.29
2264,8.899166666666668,167.38666666666668
2265,7.837499999999999,171.07500000000002
2266,6.043333333333333,181.91166666666663
2267,4.89,190.2458333333333
2268,4.84,184.51916666666668
2269,5.283333333333333,179.66833333333332
2270,5.410833333333334,173.5975
